Unnamed: 0,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller,name_normalized
17855,Warcraft III: Reign of Chaos,https://www.imdb.com/title/tt0259104/?ref_=adv_li_tt,2002.0,,8.9,"3,549","Years after the fall of the Orcish Horde to the human Alliance of Lordaeron, the remaining humans and orcs find themselves facing a common enemy: the demons of the Burning Legion and their armies of undead monsters.",True,True,False,False,False,True,False,False,False,warcraft iii: reign of chaos
17857,Shin Megami Tensei: Persona 4,https://www.imdb.com/title/tt1380179/?ref_=adv_li_tt,2008.0,M,9.2,"1,042","A high school student forms a group that explores a hidden world accessible through TV sets to find a connection between the ""realm of shadows"" and the mysterious murders in their town.",True,True,False,False,False,True,False,False,False,shin megami tensei: persona 4
17858,Persona 5 Strikers,https://www.imdb.com/title/tt10936548/?ref_=adv_li_tt,2020.0,M,8.1,335,"Six months after the events of Persona 5, the Phantom Thieves meet up for summer vacation, only to be caught up in another adventure just as many Palaces begin to appear in Japan.",True,True,False,False,False,True,False,False,False,persona 5 strikers
17861,Blasphemous,https://www.imdb.com/title/tt6964106/?ref_=adv_li_tt,2019.0,,8.1,241,"Set in the savage land of Cvstodia, a place where religion is of the utmost importance in the eyes of the populace, superstition runs amok, and churches outnumber people two to one. You ... See full summary »",True,True,False,False,False,True,False,False,False,blasphemous
17864,World of Warcraft: Wrath of the Lich King,https://www.imdb.com/title/tt1227192/?ref_=adv_li_tt,2008.0,T,8.8,"2,253",The Lich King Arthas has set in motion events that could lead to the extinction of all life on Azeroth. Only the mightiest heroes can oppose the Lich King's will and end his reign of terror for all time.,True,True,False,False,False,True,False,False,False,world of warcraft: wrath of the lich king
17866,Spyro: Year of the Dragon,https://www.imdb.com/title/tt0265795/?ref_=adv_li_tt,2000.0,E,8.5,"1,372","After 150 dragon eggs are stolen by an evil sorceress and her army of Rhynocs, Spyro embarks on an adventure to rescue the eggs.",True,True,False,False,False,True,False,False,False,spyro: year of the dragon
17867,Shin Megami Tensei: Persona 3,https://www.imdb.com/title/tt1104102/?ref_=adv_li_tt,2006.0,M,8.9,793,A new student arrives at a school full of monsters that attack at night. A team of Persona users recruit him to help battle alongside them to rid the monsters for good.,True,True,False,False,False,True,False,False,False,shin megami tensei: persona 3
17869,Persona 3 FES,https://www.imdb.com/title/tt1236211/?ref_=adv_li_tt,2007.0,M,9.0,725,A new student arrives at a school full of monsters that attack at night. A team of Persona users recruit him to help battle alongside them to rid the monsters for good.,True,True,False,False,False,True,False,False,False,persona 3 fes
17870,Spyro 2: Ripto's Rage!,https://www.imdb.com/title/tt0255614/?ref_=adv_li_tt,1999.0,E,8.5,"1,361","Spyro and Sparx are unwillingly transported to the fantasy realm of Avalar, where an iron-fisted warlock called Ripto and his henchmen, Gulp and Crush are summoned.",True,True,False,False,False,True,False,False,False,spyro 2: ripto's rage!
17871,"King's Quest VI: Heir Today, Gone Tomorrow",https://www.imdb.com/title/tt0214857/?ref_=adv_li_tt,1992.0,,8.5,303,A prince has little time before the princess he loves is harmed. He must travel throughout her kingdom and try to mend the feuds there in order to save her.,False,True,False,False,False,True,False,False,False,"king's quest vi: heir today, gone tomorrow"
17872,Shin Megami Tensei V,https://www.imdb.com/title/tt6671502/?ref_=adv_li_tt,2021.0,M,8.6,85,"When a grisly murder scene in modern-day Tokyo blocks our protagonists walk home, an unplanned detour leaves him buried and unconscious. He awakens in a new Tokyo, a wasteland ravaged by ... See full summary »",True,True,False,False,False,True,False,False,False,shin megami tensei v
17887,Pokémon FireRed Version,https://www.imdb.com/title/tt0433620/?ref_=adv_li_tt,2004.0,E,8.7,"1,370",A Pokémon trainer adventures through the Kanto Region to achieve their destiny of becoming a Pokemon Champion.,True,True,False,False,False,True,False,False,False,pokémon firered version
17891,Gris,https://www.imdb.com/title/tt9386794/?ref_=adv_li_tt,2018.0,E,8.4,750,"Gris is a hopeful young girl lost in her own world, dealing with a painful experience in her life. Her journey through sorrow is manifested in her dress, which grants new abilities to better navigate her faded reality.",False,True,False,False,False,True,False,False,False,gris
17910,Dark Souls III: The Ringed City,https://www.imdb.com/title/tt13961140/?ref_=adv_li_tt,2017.0,,8.9,301,"After beating the Ashes of Ariandel or nearing the climax of the main game, you reach the ringed city, and are assisted through it by the help of slave knight Gael.",True,True,False,False,False,True,False,False,False,dark souls iii: the ringed city
17913,Suikoden II,https://www.imdb.com/title/tt0303097/?ref_=adv_li_tt,1998.0,T,9.0,426,"Three years after the Gate Rune War, the 108 Stars of Destiny once again gather to protect the City-State of Jowston from the invading Kingdom of Highland, led by the demonic Luca Blight.",True,True,False,False,False,False,False,False,False,suikoden ii
17929,Shin Megami Tensei IV,https://www.imdb.com/title/tt2946820/?ref_=adv_li_tt,2013.0,M,8.2,118,East Mikado is a fantasy land reminiscent of the feudal Japan. The protagonist of the game is a young samurai entrusted with the task of tracking down a mysterious being known as the Black ... See full summary »,True,True,False,False,False,True,False,False,False,shin megami tensei iv
17930,Pokémon LeafGreen Version,https://www.imdb.com/title/tt0433621/?ref_=adv_li_tt,2004.0,E,8.5,926,A Pokémon trainer adventures through the Kanto Region to achieve their destiny of becoming a Pokemon Champion.,True,True,False,False,False,True,False,False,False,pokémon leafgreen version
17931,Persona 3 Portable,https://www.imdb.com/title/tt10410006/?ref_=adv_li_tt,2009.0,M,8.5,123,"Persona 3 Portable is a remake of the 2006 game for the PlayStation 2 for, as the title implies, the PlayStation Portable. This game let's you for the first time take control of a female ... See full summary »",True,True,False,False,False,True,False,False,False,persona 3 portable
17933,Marvel vs. Capcom: Clash of Super Heroes,https://www.imdb.com/title/tt0210833/?ref_=adv_li_tt,1998.0,T,8.1,675,"The evil Onslaught has become too powerful, so the Marvel universe is assisted by the Capcom universe to destroy him before he is unstoppable.",True,True,False,False,False,True,False,False,False,marvel vs. capcom: clash of super heroes
17934,Fire Emblem,https://www.imdb.com/title/tt5357924/?ref_=adv_li_tt,2003.0,E,8.1,167,"The first Fire Emblem game translated into English. You play in 3 different story modes as Lyn, Eliwood and Hector as they set out with their army fighting in war campaigns and to defeat the dark wizard Nergal.",True,False,False,False,True,False,False,False,False,fire emblem
17939,Shin Megami Tensei: Nocturne,https://www.imdb.com/title/tt1132487/?ref_=adv_li_tt,2003.0,M,8.5,180,"Set in post-apocalyptic Tokyo, Japan, Shin Megami Tensei: Nocturne takes you to a world where nearly the entire population is annihilated by a worldwide catastrophe called the Conception. ... See full summary »",True,True,False,False,False,True,False,False,False,shin megami tensei: nocturne
17970,Guilty Gear Xrd: Rev 2,https://www.imdb.com/title/tt6911298/?ref_=adv_li_tt,2017.0,T,8.3,80,"Focusing on Elphelt Valentine's, and a continuation of Jack-O's, narrative arc, Revelator 2 updates mechanics, introduces new characters, and features a new after-story for console and PC players.",True,False,False,False,False,True,False,True,False,guilty gear xrd: rev 2
17979,The Elder Scrolls V: Skyrim - Dragonborn,https://www.imdb.com/title/tt15379294/?ref_=adv_li_tt,2012.0,M,8.1,47,Add a Plot,True,True,False,False,False,True,False,False,False,the elder scrolls v: skyrim - dragonborn
17991,Rakuen,https://www.imdb.com/title/tt7710200/?ref_=adv_li_tt,2017.0,,8.3,18,A hospitalized Boy comes to terms with his own story by traveling with his Mom to a beautiful fantasy world; ultimately helping his fellow patients find closure by walking a mile in their shoes.,False,True,False,False,False,True,False,False,False,rakuen
17992,Shin Megami Tensei: Strange Journey,https://www.imdb.com/title/tt1523546/?ref_=adv_li_tt,2009.0,M,8.6,67,"In the beginning of 21st century, an atomic explosion in the South Pole caused a strange, unseen phenomenon: a black hole appeared and started spreading, threatening to swallow the Earth. ... See full summary »",True,True,False,False,False,True,False,False,False,shin megami tensei: strange journey
17997,Dark Souls III: Ashes of Ariandel,https://www.imdb.com/title/tt13961072/?ref_=adv_li_tt,2016.0,,8.2,255,Add a Plot,True,True,False,False,False,True,False,False,False,dark souls iii: ashes of ariandel
18045,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs the Soulless Army,https://www.imdb.com/title/tt1129933/?ref_=adv_li_tt,2006.0,M,8.5,80,"For many years, the members of the Kuzunoha family have been skillful detectives, specializing in supernatural cases. They have mastered the secret of devil summoning - call forth beasts ... See full summary »",True,True,False,False,False,True,False,False,False,shin megami tensei: devil summoner - raidou kuzunoha vs the soulless army
18066,Shin Megami Tensei: Digital Devil Saga 2,https://www.imdb.com/title/tt1129936/?ref_=adv_li_tt,2005.0,M,8.6,86,Add a Plot,True,True,False,False,False,True,False,False,False,shin megami tensei: digital devil saga 2
18094,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,https://www.imdb.com/title/tt1650824/?ref_=adv_li_tt,2008.0,M,8.8,54,"The events of this game occur shortly after the ones described in the first installment of the series. Once again, the player takes the role of Raidou Kuzunoha the 14th, the youngest in the... See full summary »",True,True,False,False,False,True,False,False,False,shin megami tensei: devil summoner 2 - raidou kuzunoha vs. king abaddon
18134,BlazBlue: Central Fiction,https://www.imdb.com/title/tt12608150/?ref_=adv_li_tt,2015.0,,8.2,15,Add a Plot,True,False,False,False,False,True,False,True,False,blazblue: central fiction
18302,Disciples II: Dark Prophecy,https://www.imdb.com/title/tt0284047/?ref_=adv_li_tt,2001.0,T,8.2,104,"This is the second part in the Disciples Series from Strategy First. It continues the plot of Disciples - Sacred Lands, ten years after the defeat of the undead hordes.",True,False,False,False,False,True,False,False,False,disciples ii: dark prophecy
18454,Dungeons & Dragons: Shadow Over Mystara,https://www.imdb.com/title/tt9682898/?ref_=adv_li_tt,1996.0,,8.1,22,Add a Plot,True,False,False,False,False,True,False,False,False,dungeons & dragons: shadow over mystara
18576,Disciples: Sacred Lands,https://www.imdb.com/title/tt0284048/?ref_=adv_li_tt,1999.0,E,8.4,51,"Playing as one of four unique races, you must fight for complete control and domination over the land, either in a single quest or in an entire saga.",True,False,False,False,False,True,False,False,False,disciples: sacred lands
18860,Horizon Forbidden West,https://www.imdb.com/title/tt12496904/?ref_=adv_li_tt,2022.0,T,9.2,"2,985",Aloy treks into an arcane region and faces new hostile enemies and threats in search of a way to heal the world from a deadly blight and catastrophic storms.,True,True,False,False,False,False,True,False,False,horizon forbidden west
18861,Detroit: Become Human,https://www.imdb.com/title/tt5158314/?ref_=adv_li_tt,2018.0,M,9.2,"16,910",Take control of three androids in their quest to discover who they really are.,True,True,False,False,False,False,False,False,False,detroit: become human
18863,Horizon Zero Dawn,https://www.imdb.com/title/tt4044024/?ref_=adv_li_tt,2017.0,T,9.0,"14,239","In a primitive tribal world where strange, monstrous, animalistic machines roam the wilderness, a brave young female warrior goes on a quest to learn the truth about her mysterious origin and the state the world is in.",True,True,False,False,False,False,True,False,False,horizon zero dawn
18866,L.A. Noire,https://www.imdb.com/title/tt1764429/?ref_=adv_li_tt,2011.0,M,8.7,"15,451","Cole Phelps, a war hero and rookie cop, moves up the ranks and solves dark cases in 1940s Los Angeles.",True,False,False,True,False,False,False,False,False,l.a. noire
18867,Metal Gear Solid V: The Phantom Pain,https://www.imdb.com/title/tt2370518/?ref_=adv_li_tt,2015.0,M,8.8,"7,478","After awakening from a nine year coma, Big Boss forms a new mercenary group called, Diamond Dogs, and teams up with his former rival, Ocelot, to track down the men responsible for the destruction of MSF.",True,True,False,False,False,False,False,False,False,metal gear solid v: the phantom pain
18868,BioShock,https://www.imdb.com/title/tt1094581/?ref_=adv_li_tt,2007.0,M,9.1,"19,733","In 1960, a lone survivor of a plane crash named Jack discovers an abandoned underwater utopia, only to find out that the mystery behind its creation is much more sinister than he first believed.",True,True,False,False,False,False,False,False,False,bioshock
18869,Uncharted: The Lost Legacy,https://www.imdb.com/title/tt6304452/?ref_=adv_li_tt,2017.0,T,8.5,"7,177","Chloe returns in The Lost Legacy on the hunt for an ancient Indian artifact, the fabled Tusk of Ganesh. To help uncover the Tusk and keep it out of the hands of a ruthless warmonger, she enlists the help of mercenary Nadine Ross.",True,True,False,False,False,False,True,False,False,uncharted: the lost legacy
18870,Control,https://www.imdb.com/title/tt8585800/?ref_=adv_li_tt,2019.0,M,8.1,"3,713","You are Jesse Faden, a young woman with a troubled past. You become the new Director of the Bureau of Control - Our frontline in researching and fighting against supernatural enemies like the Hiss threatening our very existence.",True,True,False,False,False,False,False,False,False,control
18871,BioShock Infinite,https://www.imdb.com/title/tt1712064/?ref_=adv_li_tt,2013.0,M,9.1,"20,164","A man is sent to the flying city of Columbia to find a missing girl. However, upon arrival he discovers that the city, its people, and his objective are all not what they seem.",True,True,False,False,False,False,False,False,False,bioshock infinite
18872,Halo Infinite,https://www.imdb.com/title/tt9437014/?ref_=adv_li_tt,2021.0,T,8.3,"1,885","When all hope is lost and humanity's fate hangs in the balance, Master Chief is ready to confront the most ruthless foe he's ever faced.",True,True,False,False,False,False,True,False,False,halo infinite
18873,Resident Evil VII: Biohazard,https://www.imdb.com/title/tt3569570/?ref_=adv_li_tt,2017.0,M,8.6,"7,637",An ordinary man must embark on a search to find his missing wife that leads him to an abandoned house where a mysterious family lives who harbor an evil secret within the house and themselves.,True,False,False,False,False,False,False,False,False,resident evil vii: biohazard
18875,Resident Evil,https://www.imdb.com/title/tt0190703/?ref_=adv_li_tt,1996.0,M,8.9,"5,450","The RPD are investigating strange cannibalized corpses on the outskirts of the city. The Alpha squad, Jill and Chris, are sent to locate missing team members. While there, mutated dogs cause them to flee into a supposedly abandoned mansion.",True,False,False,False,False,False,True,False,False,resident evil
18878,Outlast,https://www.imdb.com/title/tt2984660/?ref_=adv_li_tt,2013.0,M,8.3,"4,611","Freelance journalist, Miles Upshur, is requested by an anonymous individual to investigate the Mount Massive Asylum, only to find it overrun by the asylum's deranged patients.",True,False,False,False,False,False,True,False,False,outlast
18883,Metal Gear Solid 3: Snake Eater,https://www.imdb.com/title/tt0365498/?ref_=adv_li_tt,2004.0,M,9.5,"10,446","In 1964, a U.S. government operative codenamed ""Snake"" must infiltrate mountainous Soviet territory to rescue a scientist building a weapon of terrible power.",True,True,False,False,False,False,False,False,False,metal gear solid 3: snake eater
18887,Alan Wake,https://www.imdb.com/title/tt0466662/?ref_=adv_li_tt,2010.0,T,8.5,"5,902","While on vacation in the small town of Bright Falls, a struggling writer must investigate the mysterious disappearance of his wife while events from his latest manuscript, which he can't remember writing, begin to come true.",True,True,False,False,False,False,False,False,False,alan wake
18889,The Evil Within 2,https://www.imdb.com/title/tt7025912/?ref_=adv_li_tt,2017.0,M,8.3,"2,213","Three years after the events at Beacon Mental Hospital, Sebastian Castellanos has left the Krimson City Police Department, but the mysterious organization MOBIUS gives him a chance to save his own thought-dead daughter.",True,True,False,False,False,False,False,False,False,the evil within 2
18892,Resident Evil,https://www.imdb.com/title/tt0302327/?ref_=adv_li_tt,2002.0,M,9.0,"4,184","Remake of the first game in which the RPD squad, Jill and Chris, are forced to flee into a mysterious mansion. Featuring new gameplay mechanics, revised puzzles, additional explorable areas, a revised script, and new story details.",True,False,False,False,False,False,True,False,False,resident evil
18893,Danganronpa: Trigger Happy Havoc,https://www.imdb.com/title/tt3528758/?ref_=adv_li_tt,2010.0,M,8.3,758,"15 elite high school students are trapped in school and forced to participate in a sadistic killing game - Either remain in confinement forever or murder someone without being detected in order to escape, but risk death if they are caught.",False,True,False,False,False,False,True,False,False,danganronpa: trigger happy havoc
18894,Subnautica,https://www.imdb.com/title/tt7728604/?ref_=adv_li_tt,2018.0,E10+,8.4,"1,194","Descend into the depths of an alien underwater world filled with wonder and peril. Craft equipment, pilot submarines and out-smart wildlife to explore lush coral reefs, volcanoes, cave systems, and more - all while trying to survive.",False,True,False,False,False,False,True,False,False,subnautica
18895,Danganronpa 2: Goodbye Despair,https://www.imdb.com/title/tt6155214/?ref_=adv_li_tt,2012.0,M,8.6,700,"16 students from the famous Hope's Peak Academy are forced to live on an island, or kill each other in order to escape.",False,True,False,False,False,False,True,False,True,danganronpa 2: goodbye despair
18898,Inside,https://www.imdb.com/title/tt3980364/?ref_=adv_li_tt,2016.0,M,8.8,"3,590","Hunted and alone, a boy finds himself drawn into the center of a dark project.",False,True,False,False,False,False,True,False,False,inside
18900,Yakuza,https://www.imdb.com/title/tt0823193/?ref_=adv_li_tt,2005.0,M,8.2,438,"After Kiryu Kazuma takes the blame for the murder of its leader, he is sent to prison. Ten years later he learns that the criminal underworld is searching for 10 billion yen that has been stolen from the Tojo clan.",True,False,False,True,False,False,False,False,False,yakuza
18902,Resident Evil: Code: Veronica,https://www.imdb.com/title/tt0217000/?ref_=adv_li_tt,2000.0,M,8.1,"3,047","Claire Redfield infiltrates an Umbrella facility in Paris, but is captured and imprisoned on Rockfort Island. She teams up with inmate Steve Burnside to escape after an outbreak of the T-Virus on the island.",True,True,False,False,False,False,False,False,False,resident evil: code: veronica
18903,Legacy of Kain: Soul Reaver,https://www.imdb.com/title/tt0215926/?ref_=adv_li_tt,1999.0,M,8.4,938,"Raziel was destroyed as a vampire but reborn as a Wraith. Now Raziel has returned to Nosgoth to destroy his brethren, and take his vengeance out on Kain.",True,True,False,False,False,True,False,False,False,legacy of kain: soul reaver
18905,Outlast: Whistleblower,https://www.imdb.com/title/tt3388490/?ref_=adv_li_tt,2014.0,M,8.3,"1,902",The story of Waylon Park and his attempt to expose the Murkoff Corporation for their horrendous actions at Mount Massive Asylum.,True,False,False,False,False,False,True,False,False,outlast: whistleblower
18906,Uncharted: Legacy of Thieves Collection,https://www.imdb.com/title/tt15414970/?ref_=adv_li_tt,2022.0,T,9.4,268,Nathan Drake and Chloe Frazer are forced to confront their pasts and forge their own legacies.,True,True,False,False,False,False,False,False,False,uncharted: legacy of thieves collection
18907,Limbo,https://www.imdb.com/title/tt1754134/?ref_=adv_li_tt,2010.0,T,8.3,"5,502",A boy wakes up in a forest and sets off to find his sister.,False,True,False,False,False,False,True,False,False,limbo
18909,Alan Wake Remastered,https://www.imdb.com/title/tt15402648/?ref_=adv_li_tt,2021.0,,8.1,348,Alan Wake Remastered is a remastered version of the original Alan Wake (2012 PC version).,True,False,False,False,False,False,True,False,False,alan wake remastered
18915,Resident Evil HD Remaster,https://www.imdb.com/title/tt5730780/?ref_=adv_li_tt,2015.0,M,8.7,"1,640",HD Remaster of the horror game Resident Evil (2002). Raccoon City Police Department elite team Jill Valentine and Chris Redfield are forced to flee into a mysterious mansion where they encounter zombies and mutated monsters.,True,False,False,False,False,False,True,False,False,resident evil hd remaster
18916,S.T.A.L.K.E.R.: Shadow of Chernobyl,https://www.imdb.com/title/tt0936494/?ref_=adv_li_tt,2007.0,M,8.4,"1,473","You play as a scavenger suffering from amnesia inside the exclusion zone of a nuclear power plant in the Ukraine which exploded, creating mutants, and weird paranormal activity.",True,True,False,False,False,False,False,False,False,s.t.a.l.k.e.r.: shadow of chernobyl
18920,Beyond Good & Evil,https://www.imdb.com/title/tt0397040/?ref_=adv_li_tt,2003.0,T,8.4,"1,431","On the small island civilization of Hillys, the DomZ creatures are a ruthless alien race which have invaded the Hillyan people. The government has set up the Alpha Section, which is a society ""devoted to the safety of Hillys"".",True,True,False,False,False,False,True,False,False,beyond good & evil
18924,Halo: Combat Evolved Anniversary,https://www.imdb.com/title/tt5009274/?ref_=adv_li_tt,2011.0,M,8.4,"1,526",A super soldier in the United nations space command is marooned on a mysterious world with some marines who will help him fight against an alien organization known as the covenant.,True,True,False,False,False,False,True,False,False,halo: combat evolved anniversary
18936,13 Sentinels: Aegis Rim,https://www.imdb.com/title/tt6198140/?ref_=adv_li_tt,2019.0,T,8.7,144,"In 1980s Japan, thirteen high-schoolers are thrust into a futuristic war between giant robots called ""Sentinels"" and mechanical Kaiju as they must fight to prevent humanity's fate of unavoidable destruction.",True,True,False,False,False,False,False,False,False,13 sentinels: aegis rim
18956,Metroid Prime 2: Echoes,https://www.imdb.com/title/tt0430354/?ref_=adv_li_tt,2004.0,T,8.3,984,"Sent to assist a Galactic Federation squadron stranded on the planet Aether, Samus Aran is thrust into an all-but-lost war between the dying Luminoth race and the umbral demons known as the Ing, on a world torn between light and darkness.",True,True,False,False,False,False,True,False,False,metroid prime 2: echoes
19021,The Last Door: Season One,https://www.imdb.com/title/tt6238430/?ref_=adv_li_tt,2013.0,,8.5,122,"The story follows Jeremiah Devitt, who receives a letter from his childhood friend, Anthony Beechworth. Devitt travels to Beechworth manor, where he finds that strange things are afoot. As ... See full summary »",False,True,False,False,False,False,True,False,False,the last door: season one
19057,Metroid Prime: Trilogy,https://www.imdb.com/title/tt12471334/?ref_=adv_li_tt,2009.0,T,8.8,36,"A compilation of Metroid Prime, Metroid Prime 2: Echoes, and Metroid Prime 3 for the Nintendo Wii.",True,True,False,False,False,False,True,False,False,metroid prime: trilogy
19325,The Last of Us,https://www.imdb.com/title/tt2140553/?ref_=adv_li_tt,2013.0,M,9.7,"60,597","In a hostile, post-pandemic world, Joel and Ellie, brought together by desperate circumstances, must rely on each other to survive a brutal journey across what remains of the United States.",True,True,False,False,False,False,False,False,False,the last of us
19326,Spider-Man,https://www.imdb.com/title/tt5807780/?ref_=adv_li_tt,2018.0,T,9.2,"20,782","When a new villain threatens New York City, Peter Parker and Spider-Man's worlds collide. To save the city and those he loves, he must rise up and be greater.",True,True,False,False,False,True,False,False,False,spider-man
19327,The Last of Us: Part II,https://www.imdb.com/title/tt6298000/?ref_=adv_li_tt,2020.0,M,8.5,"30,465","Five years after the events of The Last of Us, Ellie embarks on another journey through a post-apocalyptic America on a mission of vengeance against a mysterious militia.",True,True,False,False,False,False,False,False,False,the last of us: part ii
19329,Marvel's Guardians of the Galaxy,https://www.imdb.com/title/tt14844718/?ref_=adv_li_tt,2021.0,T,8.7,"3,390","After an epic conflict known as the Galactic War swept through the cosmos. Star-Lord recently formed the Guardians of the Galaxy, they've been together for less than a year.",True,True,True,False,False,False,False,False,False,marvel's guardians of the galaxy
19330,Stray,https://www.imdb.com/title/tt12497220/?ref_=adv_li_tt,2022.0,E10+,8.6,"1,386","Lost and separated from family, a stray cat must untangle an ancient mystery to escape a long-forgotten city with the help from a small flying drone.",False,True,False,False,False,False,False,True,False,stray
19331,Mass Effect 2,https://www.imdb.com/title/tt1540125/?ref_=adv_li_tt,2010.0,M,9.5,"19,913","After being revived from death and having to join a pro-human organization without a choice, Commander Shepard must assemble a team, battle a new threat, and make tough choices in order to save the galaxy from total annihilation once more.",True,True,False,False,False,False,False,False,False,mass effect 2
19332,Assassin's Creed: Origins,https://www.imdb.com/title/tt7025920/?ref_=adv_li_tt,2017.0,M,8.5,"7,833","A prequel to the Assassin's Creed Franchise set in Egypt from 48 BC where Bayek, a Medjay, begins the foundation of the Assassin's Brotherhood.",True,True,False,False,False,True,False,False,False,assassin's creed: origins
19333,Mass Effect,https://www.imdb.com/title/tt1073668/?ref_=adv_li_tt,2007.0,M,9.1,"18,160","In a technologically advanced future, an elite human soldier takes command of a prototype star ship and works to defend the galaxy from danger.",True,True,False,False,False,False,False,False,False,mass effect
19334,Assassin's Creed II,https://www.imdb.com/title/tt1201133/?ref_=adv_li_tt,2009.0,M,9.1,"23,064","Desmond Miles is trained to become a modern-day Assassin through the resurrected memories of ancestor Ezio Auditore da Firenze, who uncovers a massive Templar conspiracy in Renaissance Italy leading to the new Pope.",True,True,False,False,False,False,False,True,False,assassin's creed ii
19335,Mass Effect 3,https://www.imdb.com/title/tt1839558/?ref_=adv_li_tt,2012.0,M,9.1,"15,574","Earth is under attack by a monstrous race of gigantic living ships known as the Reapers. Even if Commander Shepard could unite all surviving species in the galaxy, only a miracle could save them. Then again, Shepard did come back from the dead.",True,True,False,False,False,False,False,True,False,mass effect 3
19336,Resident Evil 2,https://www.imdb.com/title/tt7826034/?ref_=adv_li_tt,2019.0,M,9.1,"7,032","Re-imagining of Resident Evil 2 (1998), with a third-person over-the-shoulder view, new details, rearranged and new areas, no more loading screen doors, new puzzle solving opportunities, a gunpowder crafting mechanic and more.",True,False,False,False,False,False,False,True,False,resident evil 2
19338,Mass Effect: Legendary Edition,https://www.imdb.com/title/tt14849728/?ref_=adv_li_tt,2021.0,M,9.7,"1,584",A compilation of the first three Mass Effect games.,True,True,False,False,False,False,False,True,False,mass effect: legendary edition
19340,Portal 2,https://www.imdb.com/title/tt1648163/?ref_=adv_li_tt,2011.0,E10+,9.4,"15,612","Many years after ""Portal,"" Chell reawakens at Aperture Science and tries to stop GLaDOS once again with the help of Wheatley, who has his own plans for the historical facility.",False,True,True,False,False,False,False,True,False,portal 2
19341,The Legend of Zelda: Breath of the Wild,https://www.imdb.com/title/tt3253986/?ref_=adv_li_tt,2017.0,E10+,9.4,"7,145","After a century of hibernation, Link reawakens to once again save a ruined Hyrule from a great evil.",True,True,False,False,False,True,False,False,False,the legend of zelda: breath of the wild
19343,Borderlands 3,https://www.imdb.com/title/tt10101078/?ref_=adv_li_tt,2019.0,M,8.1,"1,850","In this FPS/RPG, Troy and Tyreen Calypso learn of other Vaults beyond the planet Pandora, and form a violent cult named the ""Children of the Vault"" to gain possession of them, while Lilith recruits the ""Vault Hunter"" to get to them first.",True,True,True,False,False,False,False,False,False,borderlands 3
19344,Halo 2,https://www.imdb.com/title/tt0357718/?ref_=adv_li_tt,2004.0,M,8.7,"9,587","As the alien Covenant invade Earth, the Master Chief must defend humanity's homeworld whilst discovering more about the rings called ""Halo.""",True,True,False,False,False,False,False,True,False,halo 2
19346,Doom,https://www.imdb.com/title/tt1799527/?ref_=adv_li_tt,2016.0,M,8.5,"5,981","On Mars, a massive research facility tapping energy from hell has been overwhelmed by demonic forces. As the last DOOM Slayer, you have been resurrected to do one thing: to cleanse this world and send them back to where they came from.",True,False,False,False,False,False,False,True,False,doom
19348,Dying Light,https://www.imdb.com/title/tt3706490/?ref_=adv_li_tt,2015.0,M,8.2,"4,184","First-person action survival game set in a post-apocalyptic open world overrun by flesh-hungry zombies. Roam a city devastated by a mysterious virus epidemic. Scavenge for supplies, craft weapons, and face hordes of the infected.",True,True,False,False,False,False,False,False,False,dying light
19351,Halo 3,https://www.imdb.com/title/tt0494232/?ref_=adv_li_tt,2007.0,M,8.8,"11,876",Master Chief and the Arbiter must join together to attack the Covenant and destroy the Flood.,True,True,False,False,False,False,False,True,False,halo 3
19356,Wolfenstein: The New Order,https://www.imdb.com/title/tt3382518/?ref_=adv_li_tt,2014.0,M,8.3,"5,608","After regaining consciousness following an injury sustained in World War II, legendary American commando, B.J. Blazkowicz, awakens from a coma in a dystopian Nazi dominated world of 1960s. He tries to locate the remnants of the resistance.",True,True,False,False,False,False,False,False,False,wolfenstein: the new order
19362,Titanfall 2,https://www.imdb.com/title/tt3612274/?ref_=adv_li_tt,2016.0,,8.5,"3,729","At the edge of the Frontier, a Titan and a common footsoldier are unexpectedly thrown together in a desperate attempt to prevent a catastrophic event.",True,True,False,False,False,False,False,True,False,titanfall 2
19367,Resident Evil 2,https://www.imdb.com/title/tt0161941/?ref_=adv_li_tt,1998.0,M,9.1,"5,875","Two months after the mansion events, the deadly T-virus escapes into the streets of Raccoon City. Leon Kennedy and Claire Redfield find the police office left abandoned. In an underground facility the story of Umbrella Corp. gets unfolded.",True,False,False,False,False,False,False,True,False,resident evil 2
19370,Half-Life,https://www.imdb.com/title/tt0239023/?ref_=adv_li_tt,1998.0,M,9.2,"10,166",Dr. Gordon Freeman must fight his way out of a secret research facility after a teleportation experiment goes disastrously wrong.,True,False,False,False,False,False,False,True,True,half-life
19371,Fallout: A Post-Nuclear Role-Playing Game,https://www.imdb.com/title/tt0134648/?ref_=adv_li_tt,1997.0,M,9.2,"3,773","After being sent by the overseer of his vault to search for a new water purifying chip, the player discovers the horrors of post apocalyptic America, and the threat of the Master's Army.",True,True,False,False,False,False,False,True,False,fallout: a post-nuclear role-playing game
